,id,name,addr,gcj_lng,gcj_lat,walking_duration,driving__duration,Public_transport_duration,monthly_rent,poi_entropy_800m,poi_counts_800m
128,B00156CQA7,上南一村,上海市浦东新区周家渡,121.497203,31.177879,58.91666666666666,22.133333333333333,26.05,2887.5,3.2294270762723114,"{ ""交通设施"": 184, ""休闲娱乐"": 47, ""公司企业"": 140, ""医疗保健"": 58, ""商务住宅"": 112, ""旅游景点"": 20, ""汽车相关"": 36, ""生活服务"": 265, ""科教文化"": 98, ""购物消费"": 512, ""运动健身"": 52, ""酒店住宿"": 29, ""金融机构"": 79, ""餐饮美食"": 359 }"
129,B00155L419,轻工六里小区,上海市浦东新区浦三路786弄之1-36号,121.517995,31.183132,87.9,29.7,45.93333333333333,2750.0,3.225287689249896,"{ ""交通设施"": 143, ""休闲娱乐"": 15, ""公司企业"": 105, ""医疗保健"": 39, ""商务住宅"": 135, ""旅游景点"": 6, ""汽车相关"": 58, ""生活服务"": 303, ""科教文化"": 72, ""购物消费"": 290, ""运动健身"": 44, ""酒店住宿"": 23, ""金融机构"": 21, ""餐饮美食"": 206 }"
130,B001545D30,兴荣家园,上海市浦东新区浦三路858弄之1-15号,121.518572,31.181771,85.71666666666667,30.45,47.48333333333333,15188.292625,3.222121684009972,"{ ""交通设施"": 144, ""休闲娱乐"": 18, ""公司企业"": 102, ""医疗保健"": 49, ""商务住宅"": 129, ""旅游景点"": 6, ""汽车相关"": 54, ""生活服务"": 319, ""科教文化"": 66, ""购物消费"": 292, ""运动健身"": 40, ""酒店住宿"": 21, ""金融机构"": 25, ""餐饮美食"": 197 }"
131,B00156EFPV,保利·茉莉公馆,上海市闵行区浦江镇浦秀路1536弄,121.488904,31.095667,97.36666666666666,25.616666666666667,60.56666666666667,11636.625,3.244521750808789,"{ ""交通设施"": 39, ""休闲娱乐"": 14, ""公司企业"": 83, ""医疗保健"": 19, ""商务住宅"": 55, ""旅游景点"": 2, ""汽车相关"": 25, ""生活服务"": 105, ""科教文化"": 55, ""购物消费"": 121, ""运动健身"": 17, ""酒店住宿"": 9, ""金融机构"": 2, ""餐饮美食"": 108 }"
132,B00155LG8X,云台二小区,上海市浦东新区昌里东路190弄之1-39号,121.508541,31.174823,66.61666666666666,23.183333333333334,31.1,4702.5,3.1876385206052724,"{ ""交通设施"": 180, ""休闲娱乐"": 25, ""公司企业"": 67, ""医疗保健"": 77, ""商务住宅"": 131, ""旅游景点"": 6, ""汽车相关"": 50, ""生活服务"": 367, ""科教文化"": 103, ""购物消费"": 443, ""运动健身"": 51, ""酒店住宿"": 34, ""金融机构"": 40, ""餐饮美食"": 235 }"
133,B0FFGMEJAY,浦江·意优,上海市闵行区恒南路1111弄,121.513333,31.079465,125.68333333333334,32.016666666666666,44.56666666666667,10081.5,3.035936875141947,"{ ""交通设施"": 98, ""休闲娱乐"": 20, ""公司企业"": 332, ""医疗保健"": 29, ""商务住宅"": 68, ""旅游景点"": 2, ""汽车相关"": 138, ""生活服务"": 221, ""科教文化"": 50, ""购物消费"": 446, ""运动健身"": 17, ""酒店住宿"": 30, ""金融机构"": 20, ""餐饮美食"": 242 }"
134,B00155D3JV,恒大翰城瀚林苑,上海市浦东新区上南路3899弄之1-133号,121.508717,31.15058,39.766666666666666,15.333333333333334,22.166666666666668,16500.0,3.032446126075484,"{ ""交通设施"": 178, ""休闲娱乐"": 29, ""公司企业"": 119, ""医疗保健"": 91, ""商务住宅"": 143, ""旅游景点"": 5, ""汽车相关"": 71, ""生活服务"": 390, ""科教文化"": 50, ""购物消费"": 604, ""运动健身"": 28, ""酒店住宿"": 45, ""金融机构"": 22, ""餐饮美食"": 409 }"
135,B001559197,博爱家园(高科西路),上海市浦东新区东明路355弄之1-70号,121.511803,31.18505,83.51666666666667,24.6,32.18333333333333,16500.0,3.39376281796163,"{ ""交通设施"": 179, ""休闲娱乐"": 16, ""公司企业"": 139, ""医疗保健"": 50, ""商务住宅"": 114, ""旅游景点"": 3, ""汽车相关"": 73, ""生活服务"": 252, ""科教文化"": 78, ""购物消费"": 195, ""运动健身"": 61, ""酒店住宿"": 31, ""金融机构"": 35, ""餐饮美食"": 161 }"
136,B00156CQ5J,上钢八村,上海市浦东新区耀华路414弄1-23号,121.485373,31.171969,45.333333333333336,17.266666666666666,30.23333333333333,2887.5,3.1948800468003253,"{ ""交通设施"": 75, ""休闲娱乐"": 5, ""公司企业"": 67, ""医疗保健"": 26, ""商务住宅"": 84, ""旅游景点"": 5, ""汽车相关"": 15, ""生活服务"": 153, ""科教文化"": 26, ""购物消费"": 113, ""运动健身"": 5, ""酒店住宿"": 16, ""金融机构"": 13, ""餐饮美食"": 89 }"
137,B00155KPBS,杉林新月家园,上海市浦东新区环林东路875弄,121.531605,31.140763,78.11666666666666,20.683333333333334,36.96666666666667,14675.5125,3.0759249501974733,"{ ""交通设施"": 152, ""休闲娱乐"": 18, ""公司企业"": 30, ""医疗保健"": 52, ""商务住宅"": 66, ""旅游景点"": 4, ""汽车相关"": 36, ""生活服务"": 286, ""科教文化"": 90, ""购物消费"": 292, ""运动健身"": 29, ""酒店住宿"": 9, ""金融机构"": 19, ""餐饮美食"": 198 }"
138,B0FFF608X9,聚缘中庭,上海市闵行区闵驰一路50弄,121.545515,31.04152,213.96666666666667,48.73333333333333,72.46666666666667,8993.325,3.13895769582359,"{ ""交通设施"": 33, ""休闲娱乐"": 9, ""公司企业"": 11, ""医疗保健"": 12, ""商务住宅"": 36, ""旅游景点"": 2, ""汽车相关"": 21, ""生活服务"": 91, ""科教文化"": 32, ""购物消费"": 83, ""运动健身"": 9, ""酒店住宿"": 3, ""金融机构"": 1, ""餐饮美食"": 51 }"
139,B0FFF73RIZ,红醍半岛,上海市闵行区江柳路889弄,121.485903,31.098593,87.66666666666667,23.516666666666666,62.66666666666666,12668.0125,3.141521410105939,"{ ""交通设施"": 25, ""休闲娱乐"": 7, ""公司企业"": 72, ""医疗保健"": 8, ""商务住宅"": 24, ""旅游景点"": 2, ""汽车相关"": 14, ""生活服务"": 48, ""科教文化"": 30, ""购物消费"": 53, ""运动健身"": 4, ""酒店住宿"": 1, ""餐饮美食"": 48 }"
140,B00150EA7C,德州四村,上海市浦东新区成山路24弄1-140号,121.486071,31.168335,39.38333333333333,15.166666666666666,36.86666666666667,2475.0,3.1888796904004124,"{ ""交通设施"": 79, ""休闲娱乐"": 9, ""公司企业"": 72, ""医疗保健"": 33, ""商务住宅"": 106, ""旅游景点"": 4, ""汽车相关"": 17, ""生活服务"": 181, ""科教文化"": 35, ""购物消费"": 132, ""运动健身"": 4, ""酒店住宿"": 15, ""金融机构"": 18, ""餐饮美食"": 111 }"
141,B001573186,鹏欣一品漫城4期,上海市闵行区芦恒路378弄,121.488334,31.116984,79.83333333333333,20.516666666666666,56.93333333333333,13750.0,3.023629400504664,"{ ""交通设施"": 11, ""休闲娱乐"": 3, ""公司企业"": 13, ""医疗保健"": 6, ""商务住宅"": 20, ""旅游景点"": 1, ""汽车相关"": 11, ""生活服务"": 36, ""科教文化"": 7, ""购物消费"": 34, ""运动健身"": 4, ""餐饮美食"": 50 }"
142,B001521E00,杨南新村,上海市浦东新区杨南路826弄之1-46号,121.503351,31.150784,34.36666666666667,13.616666666666667,26.53333333333333,9350.0,2.954648380052298,"{ ""交通设施"": 152, ""休闲娱乐"": 27, ""公司企业"": 131, ""医疗保健"": 79, ""商务住宅"": 159, ""旅游景点"": 5, ""汽车相关"": 67, ""生活服务"": 474, ""科教文化"": 61, ""购物消费"": 714, ""运动健身"": 31, ""酒店住宿"": 52, ""金融机构"": 23, ""餐饮美食"": 463 }"
143,B00155IU82,樱桃苑,上海市浦东新区环林东路270弄1-39号,121.524368,31.148196,61.95,18.166666666666668,22.95,20625.0,3.197509843595561,"{ ""交通设施"": 98, ""休闲娱乐"": 4, ""公司企业"": 39, ""医疗保健"": 37, ""商务住宅"": 38, ""旅游景点"": 3, ""汽车相关"": 33, ""生活服务"": 170, ""科教文化"": 67, ""购物消费"": 130, ""运动健身"": 22, ""酒店住宿"": 8, ""金融机构"": 6, ""餐饮美食"": 76 }"
144,B00155L3M7,上钢一村(昌里路),上海市浦东新区上南路1200弄上钢一村107号-135号,121.494044,31.172595,49.86666666666667,20.9,24.416666666666668,3850.0,3.127993306074412,"{ ""交通设施"": 153, ""休闲娱乐"": 27, ""公司企业"": 123, ""医疗保健"": 68, ""商务住宅"": 128, ""旅游景点"": 8, ""汽车相关"": 26, ""生活服务"": 311, ""科教文化"": 95, ""购物消费"": 506, ""运动健身"": 27, ""酒店住宿"": 41, ""金融机构"": 53, ""餐饮美食"": 343 }"
145,B0FFH8HO5F,嘉宝·前滩后院,上海市浦东新区云台路1101弄,121.512198,31.155409,48.36666666666667,16.583333333333332,30.5,8137.525,3.0072746731978017,"{ ""交通设施"": 161, ""休闲娱乐"": 35, ""公司企业"": 94, ""医疗保健"": 42, ""商务住宅"": 77, ""旅游景点"": 5, ""汽车相关"": 57, ""生活服务"": 287, ""科教文化"": 65, ""购物消费"": 547, ""运动健身"": 35, ""酒店住宿"": 38, ""金融机构"": 18, ""餐饮美食"": 354 }"
146,B001542AA8,上南十二村,上海市浦东新区德州路20弄1-61号,121.505191,31.168962,54.16666666666666,19.766666666666666,34.5,2750.0,2.993962020209202,"{ ""交通设施"": 136, ""休闲娱乐"": 27, ""公司企业"": 61, ""医疗保健"": 77, ""商务住宅"": 105, ""旅游景点"": 9, ""汽车相关"": 28, ""生活服务"": 305, ""科教文化"": 90, ""购物消费"": 537, ""运动健身"": 22, ""酒店住宿"": 39, ""金融机构"": 24, ""餐饮美食"": 380 }"
147,B0015457F9,上钢四村,上海市浦东新区成山路171号,121.491951,31.172884,47.9,18.7,29.8,8042.375,3.1575296837712563,"{ ""交通设施"": 130, ""休闲娱乐"": 16, ""公司企业"": 109, ""医疗保健"": 50, ""商务住宅"": 108, ""旅游景点"": 8, ""汽车相关"": 19, ""生活服务"": 251, ""科教文化"": 73, ""购物消费"": 369, ""运动健身"": 24, ""酒店住宿"": 34, ""金融机构"": 46, ""餐饮美食"": 275 }"
148,B00156EE6L,万富汇,上海市浦东新区浦东板泉路1567号(近东明路),121.512362,31.163588,57.016666666666666,22.166666666666668,32.7,4309.9375,3.195209634897063,"{ ""交通设施"": 110, ""休闲娱乐"": 25, ""公司企业"": 45, ""医疗保健"": 36, ""商务住宅"": 62, ""旅游景点"": 4, ""汽车相关"": 48, ""生活服务"": 167, ""科教文化"": 59, ""购物消费"": 239, ""运动健身"": 23, ""酒店住宿"": 14, ""金融机构"": 3, ""餐饮美食"": 130 }"
149,B00154DWBU,云台一小区,上海市浦东新区昌里东路80弄1-62号,121.506201,31.174375,62.36666666666667,23.75,33.43333333333333,6058.8,3.1548992740594817,"{ ""交通设施"": 188, ""休闲娱乐"": 34, ""公司企业"": 67, ""医疗保健"": 80, ""商务住宅"": 126, ""旅游景点"": 9, ""汽车相关"": 46, ""生活服务"": 376, ""科教文化"": 118, ""购物消费"": 539, ""运动健身"": 66, ""酒店住宿"": 39, ""金融机构"": 46, ""餐饮美食"": 346 }"
150,B00156O3EL,逸翠公馆,上海市浦东新区南码头路1288弄1-3号(近齐河路),121.512755,31.181225,84.58333333333333,25.65,43.41666666666666,6875.0,3.3011416138118004,"{ ""交通设施"": 150, ""休闲娱乐"": 13, ""公司企业"": 112, ""医疗保健"": 60, ""商务住宅"": 94, ""旅游景点"": 1, ""汽车相关"": 66, ""生活服务"": 293, ""科教文化"": 75, ""购物消费"": 245, ""运动健身"": 54, ""酒店住宿"": 20, ""金融机构"": 39, ""餐饮美食"": 175 }"
151,B00155ISVB,上钢二村,上海市浦东新区上南路1000弄1-16号,121.493859,31.175832,54.93333333333333,21.08333333333333,25.366666666666667,2750.0,3.211209167156986,"{ ""交通设施"": 173, ""休闲娱乐"": 38, ""公司企业"": 149, ""医疗保健"": 58, ""商务住宅"": 125, ""旅游景点"": 17, ""汽车相关"": 36, ""生活服务"": 274, ""科教文化"": 95, ""购物消费"": 507, ""运动健身"": 36, ""酒店住宿"": 33, ""金融机构"": 71, ""餐饮美食"": 331 }"
152,B001577GKZ,欣佳宝邸,上海市闵行区闵驰二路58弄,121.539354,31.043258,194.96666666666667,52.88333333333333,60.16666666666666,25200.0375,3.1368177579726546,"{ ""交通设施"": 57, ""休闲娱乐"": 11, ""公司企业"": 15, ""医疗保健"": 18, ""商务住宅"": 42, ""旅游景点"": 2, ""汽车相关"": 17, ""生活服务"": 123, ""科教文化"": 36, ""购物消费"": 102, ""运动健身"": 11, ""酒店住宿"": 8, ""金融机构"": 3, ""餐饮美食"": 84 }"
153,B00155L3ZM,住友昌盛新苑,上海市浦东新区东明路660弄1-19号,121.50907,31.177952,72.61666666666666,24.5,33.93333333333333,5225.0,3.3021616572042336,"{ ""交通设施"": 149, ""休闲娱乐"": 21, ""公司企业"": 66, ""医疗保健"": 64, ""商务住宅"": 95, ""旅游景点"": 3, ""汽车相关"": 49, ""生活服务"": 277, ""科教文化"": 84, ""购物消费"": 279, ""运动健身"": 58, ""酒店住宿"": 26, ""金融机构"": 43, ""餐饮美食"": 198 }"
154,B00155FITN,杨思水境园,"上海市浦东新区浦东振兴东路2号,振兴东路12弄1-15号",121.495457,31.162334,34.88333333333333,14.316666666666666,22.433333333333334,4125.0,3.141451804477941,"{ ""交通设施"": 129, ""休闲娱乐"": 24, ""公司企业"": 84, ""医疗保健"": 49, ""商务住宅"": 116, ""旅游景点"": 12, ""汽车相关"": 27, ""生活服务"": 298, ""科教文化"": 88, ""购物消费"": 368, ""运动健身"": 25, ""酒店住宿"": 33, ""金融机构"": 26, ""餐饮美食"": 293 }"
155,B00155L417,博文家园,上海市浦东新区浦东南码头路1120弄1-16号,121.513631,31.185647,87.08333333333333,25.416666666666668,36.21666666666667,3272.5,3.354330128703957,"{ ""交通设施"": 159, ""休闲娱乐"": 15, ""公司企业"": 120, ""医疗保健"": 44, ""商务住宅"": 105, ""旅游景点"": 4, ""汽车相关"": 70, ""生活服务"": 229, ""科教文化"": 69, ""购物消费"": 207, ""运动健身"": 45, ""酒店住宿"": 25, ""金融机构"": 26, ""餐饮美食"": 168 }"
156,B00155IRJF,景江苑C区,上海市闵行区浦秀路499弄23号,121.492819,31.078202,119.36666666666666,33.233333333333334,53.5,18191.25,3.371312873676904,"{ ""交通设施"": 56, ""休闲娱乐"": 3, ""公司企业"": 30, ""医疗保健"": 14, ""商务住宅"": 16, ""旅游景点"": 6, ""汽车相关"": 17, ""生活服务"": 27, ""科教文化"": 14, ""购物消费"": 44, ""运动健身"": 5, ""酒店住宿"": 52, ""金融机构"": 2, ""餐饮美食"": 29 }"
157,B00156F743,复地申公馆,上海市闵行区恒南路688弄1-44号,121.517781,31.073986,134.2,35.8,46.16666666666666,10643.875,3.0737057623788258,"{ ""交通设施"": 105, ""休闲娱乐"": 20, ""公司企业"": 462, ""医疗保健"": 24, ""商务住宅"": 93, ""旅游景点"": 7, ""汽车相关"": 98, ""生活服务"": 186, ""科教文化"": 53, ""购物消费"": 314, ""运动健身"": 31, ""酒店住宿"": 42, ""金融机构"": 19, ""餐饮美食"": 307 }"
158,B00151411B,上南玲珑苑,上海市浦东新区上南路3881弄之1-22号,121.507209,31.150661,38.43333333333333,16.233333333333334,20.866666666666667,2818.3375,2.9886514562706097,"{ ""交通设施"": 147, ""休闲娱乐"": 23, ""公司企业"": 107, ""医疗保健"": 70, ""商务住宅"": 129, ""旅游景点"": 4, ""汽车相关"": 45, ""生活服务"": 352, ""科教文化"": 41, ""购物消费"": 549, ""运动健身"": 27, ""酒店住宿"": 44, ""金融机构"": 18, ""餐饮美食"": 358 }"
159,B00155IMY0,上钢三村,上海市浦东新区历城路100弄之1-12号,121.490924,31.174959,51.3,19.933333333333334,32.15,24750.0,3.278303732282776,"{ ""交通设施"": 138, ""休闲娱乐"": 24, ""公司企业"": 147, ""医疗保健"": 50, ""商务住宅"": 117, ""旅游景点"": 11, ""汽车相关"": 31, ""生活服务"": 213, ""科教文化"": 71, ""购物消费"": 334, ""运动健身"": 24, ""酒店住宿"": 31, ""金融机构"": 61, ""餐饮美食"": 247 }"
160,B00156G88P,依水园,上海市浦东新区林展路411弄1-15号,121.508866,31.121721,67.45,21.8,43.31666666666667,13591.4625,2.9538650246780342,"{ ""交通设施"": 66, ""休闲娱乐"": 8, ""公司企业"": 34, ""医疗保健"": 17, ""商务住宅"": 37, ""旅游景点"": 1, ""汽车相关"": 48, ""生活服务"": 239, ""科教文化"": 46, ""购物消费"": 133, ""运动健身"": 11, ""酒店住宿"": 9, ""金融机构"": 9, ""餐饮美食"": 195 }"
161,B00156TLWM,上海万科新里程歌雅花园,上海市浦东新区高青路2878弄1-69号,121.530339,31.159803,74.41666666666667,23.98333333333333,45.7,45375.0,2.826966130545165,"{ ""交通设施"": 85, ""休闲娱乐"": 12, ""公司企业"": 38, ""医疗保健"": 14, ""商务住宅"": 33, ""旅游景点"": 2, ""汽车相关"": 29, ""生活服务"": 191, ""科教文化"": 28, ""购物消费"": 311, ""运动健身"": 15, ""酒店住宿"": 13, ""金融机构"": 6, ""餐饮美食"": 97 }"
162,B0FFG6O6NQ,永康城永锦苑,上海市闵行区永颂路198弄1-32号,121.502778,31.029364,200.8,49.41666666666666,75.75,14677.7125,2.9238327748886843,"{ ""交通设施"": 20, ""公司企业"": 6, ""医疗保健"": 3, ""商务住宅"": 13, ""汽车相关"": 33, ""生活服务"": 24, ""科教文化"": 7, ""购物消费"": 18, ""运动健身"": 1, ""金融机构"": 1, ""餐饮美食"": 40 }"
163,B00156TGWR,上南翡翠,上海市浦东新区杨南路399弄1号,121.495019,31.150913,25.8,10.3,23.55,10315.25,3.0819714496110726,"{ ""交通设施"": 115, ""休闲娱乐"": 15, ""公司企业"": 142, ""医疗保健"": 59, ""商务住宅"": 133, ""旅游景点"": 4, ""汽车相关"": 55, ""生活服务"": 368, ""科教文化"": 60, ""购物消费"": 432, ""运动健身"": 36, ""酒店住宿"": 26, ""金融机构"": 24, ""餐饮美食"": 301 }"
164,B00156D361,金光小区,上海市浦东新区上南路4265弄之1-184号,121.512819,31.145131,48.1,17.7,23.916666666666668,13750.0,3.0671892800096168,"{ ""交通设施"": 129, ""休闲娱乐"": 23, ""公司企业"": 86, ""医疗保健"": 62, ""商务住宅"": 111, ""旅游景点"": 4, ""汽车相关"": 33, ""生活服务"": 333, ""科教文化"": 85, ""购物消费"": 447, ""运动健身"": 31, ""酒店住宿"": 43, ""金融机构"": 23, ""餐饮美食"": 348 }"
165,B00155R0ZA,古银杏苑,上海市浦东新区环林东路742弄之1-11号,121.529324,31.142751,74.28333333333333,20.016666666666666,33.016666666666666,6941.275,3.0807599497146225,"{ ""交通设施"": 116, ""休闲娱乐"": 14, ""公司企业"": 18, ""医疗保健"": 44, ""商务住宅"": 57, ""旅游景点"": 3, ""汽车相关"": 32, ""生活服务"": 233, ""科教文化"": 81, ""购物消费"": 241, ""运动健身"": 25, ""酒店住宿"": 10, ""金融机构"": 15, ""餐饮美食"": 163 }"
166,B00150C291,上南二村,上海市浦东新区上南路929弄1-53号,121.496782,31.175587,58.18333333333333,20.05,28.216666666666665,44000.0,3.1611196900352283,"{ ""交通设施"": 182, ""休闲娱乐"": 45, ""公司企业"": 129, ""医疗保健"": 61, ""商务住宅"": 127, ""旅游景点"": 19, ""汽车相关"": 32, ""生活服务"": 303, ""科教文化"": 105, ""购物消费"": 572, ""运动健身"": 47, ""酒店住宿"": 37, ""金融机构"": 65, ""餐饮美食"": 411 }"
167,B00155L4UU,昌五小区,上海市浦东新区昌里东路650弄之1-47号,121.517396,31.178537,80.36666666666666,26.116666666666667,40.68333333333333,16500.0,3.238253712618275,"{ ""交通设施"": 214, ""休闲娱乐"": 30, ""公司企业"": 139, ""医疗保健"": 66, ""商务住宅"": 159, ""旅游景点"": 3, ""汽车相关"": 73, ""生活服务"": 401, ""科教文化"": 89, ""购物消费"": 395, ""运动健身"": 46, ""酒店住宿"": 29, ""金融机构"": 42, ""餐饮美食"": 221 }"
168,B0FFFGK2O7,永康城星华园,上海市闵行区盐铁塘路565弄1-28号,121.502828,31.034204,193.38333333333333,48.16666666666666,68.46666666666667,14003.9625,2.96915581004091,"{ ""交通设施"": 18, ""公司企业"": 14, ""医疗保健"": 2, ""商务住宅"": 12, ""旅游景点"": 1, ""汽车相关"": 35, ""生活服务"": 26, ""科教文化"": 7, ""购物消费"": 17, ""金融机构"": 1, ""餐饮美食"": 34 }"
169,B00155I52S,凌兆丹桂苑,上海市浦东新区三林路675弄1-13号,121.504356,31.141509,44.5,15.666666666666666,33.28333333333333,7975.0,3.12229329940767,"{ ""交通设施"": 97, ""休闲娱乐"": 19, ""公司企业"": 118, ""医疗保健"": 68, ""商务住宅"": 122, ""旅游景点"": 9, ""汽车相关"": 46, ""生活服务"": 360, ""科教文化"": 89, ""购物消费"": 427, ""运动健身"": 27, ""酒店住宿"": 45, ""金融机构"": 24, ""餐饮美食"": 307 }"
170,B0015150BA,凌云公寓(灵岩南路),上海市浦东新区灵岩南路801弄1-4号,121.49893,31.147771,27.1,9.416666666666666,21.633333333333333,6661.325,2.978567625873061,"{ ""交通设施"": 93, ""休闲娱乐"": 11, ""公司企业"": 77, ""医疗保健"": 52, ""商务住宅"": 118, ""旅游景点"": 3, ""汽车相关"": 44, ""生活服务"": 402, ""科教文化"": 49, ""购物消费"": 338, ""运动健身"": 22, ""酒店住宿"": 25, ""金融机构"": 9, ""餐饮美食"": 199 }"
171,B00154DMVE,德州二村,上海市浦东新区德州路255弄1-100号,121.492115,31.169401,42.73333333333333,15.333333333333334,23.866666666666667,2887.5,3.093931644333531,"{ ""交通设施"": 123, ""休闲娱乐"": 14, ""公司企业"": 83, ""医疗保健"": 57, ""商务住宅"": 141, ""旅游景点"": 7, ""汽车相关"": 23, ""生活服务"": 305, ""科教文化"": 72, ""购物消费"": 362, ""运动健身"": 15, ""酒店住宿"": 38, ""金融机构"": 27, ""餐饮美食"": 287 }"
172,B00123ABCD,NYU Shanghai, 杨思西路567号,121.47708,31.150854, 0,0,0,0,3.1288136425217514,"{ ""交通设施"": 0, ""休闲娱乐"": 0, ""公司企业"": 0, ""医疗保健"": 0, ""商务住宅"": 0, ""旅游景点"": 0, ""汽车相关"": 0, ""生活服务"": 0, ""科教文化"": 0, ""购物消费"": 0, ""运动健身"": 0, ""酒店住宿"": 0, ""金融机构"": 0, ""餐饮美食"": 0 }"
